Texto,Fecha,Concepto,Género,Grupo Etáreo,Nombre Usuario,Escolaridad,Fuente
@chtvnega Sale balacera oke?,2023-07-07 06:26:26,False,N/A,N/A,s6t6n6c_06660.thegoat,N/A,https://www.threads.net/@s6t6n6c_06660.thegoat/post/CuYtNhMArWs
GOTY,2023-07-07 01:49:19,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuYNeXqM4KL
Que Threads es ese? El premiun? Pq a mí no me sale ese contenido jdbdjdk,2023-07-07 02:12:39,False,N/A,N/A,zatick.exe,N/A,https://www.threads.net/@zatick.exe/post/CuYQKyOsxDS
"me salen puras weas, ayuda",2023-07-07 03:19:14,False,N/A,N/A,imnotdebi_,N/A,https://www.threads.net/@imnotdebi_/post/CuYXycpt0tF
,2023-07-07 04:01:34,False,N/A,N/A,jexdest,N/A,https://www.threads.net/@jexdest/post/CuYcocrs9r6
,2023-07-07 02:40:46,False,N/A,N/A,aflezz_,N/A,https://www.threads.net/@aflezz_/post/CuYTYtktVEI
"""yo seguí al chetanga por los memes""
Los memes:",2023-07-07 02:01:22,False,N/A,N/A,fm_idk.y,N/A,https://www.threads.net/@fm_idk.y/post/CuYO4IpOH02
"Paaa paaa paaa, parapaaa 🎶",2023-07-07 11:44:32,False,N/A,N/A,mario.dop93,N/A,https://www.threads.net/@mario.dop93/post/CuZRnZyAC-L
A lo que vivimos 🤣,2023-07-07 01:55:03,False,N/A,N/A,socimo_bs,N/A,https://www.threads.net/@socimo_bs/post/CuYOJz0sVob
"Acabo de llegar a la mejor pagina, me instale esta wea solo por ustedes",2023-07-07 03:30:43,False,N/A,N/A,__.dankooo.__,N/A,https://www.threads.net/@__.dankooo.__/post/CuYZGewMyVe
"Aguante chetanga,",2023-07-07 18:38:24,False,N/A,N/A,chelo_jara90,N/A,https://www.threads.net/@chelo_jara90/post/CuaA-jSR0Hd
blessed,2023-07-07 02:05:20,False,N/A,N/A,shaolin_bombin,N/A,https://www.threads.net/@shaolin_bombin/post/CuYPVK1rNc8
Hail chetanga,2023-07-07 12:52:06,False,N/A,N/A,shaddamc,N/A,https://www.threads.net/@shaddamc/post/CuZZWOkOpSS
Efectivamente,2023-07-07 01:52:08,False,N/A,N/A,kieeee_pero_kieeee,N/A,https://www.threads.net/@kieeee_pero_kieeee/post/CuYN0fvNiAW
Oh chetanga! 😯,2023-07-07 01:53:23,False,N/A,N/A,bbrvndon._,N/A,https://www.threads.net/@bbrvndon._/post/CuYN9pzsCY0
Soporten,2023-07-08 02:34:26,False,N/A,N/A,rgkuschel,N/A,https://www.threads.net/@rgkuschel/post/Cua3dNTL1ak
goty of the year,2023-07-07 01:56:22,False,N/A,N/A,kreimoun,N/A,https://www.threads.net/@kreimoun/post/CuYOThHszIz
Goty,2023-07-07 01:59:57,False,N/A,N/A,jcast.d,N/A,https://www.threads.net/@jcast.d/post/CuYOtrAtydg
Jjaajáajajjá,2023-07-07 01:50:31,False,N/A,N/A,gd_jc21,N/A,https://www.threads.net/@gd_jc21/post/CuYNoojLnvh
Contenido de calidad,2023-07-07 05:59:38,False,N/A,N/A,chmemes.mp3,N/A,https://www.threads.net/@chmemes.mp3/post/CuYqJP6AuzT
Si el Mega no le tuviera miedo al éxito:,2023-07-06 22:33:26,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuX3FKKvTW1
Si el mega fuera bueno:,2023-07-06 22:47:15,False,N/A,N/A,agustin.campos10_,N/A,https://www.threads.net/@agustin.campos10_/post/CuX4pSigHQ8
,2023-07-06 22:34:38,False,N/A,N/A,blameloveandyou,N/A,https://www.threads.net/@blameloveandyou/post/CuX3MEutA07
TU ERE EL WEY,2023-07-07 03:55:31,False,N/A,N/A,tx.mellow,N/A,https://www.threads.net/@tx.mellow/post/CuYb8ORMwXF
,2023-07-06 22:53:17,False,N/A,N/A,coke.arl,N/A,https://www.threads.net/@coke.arl/post/CuX5WhNLwZs
El primer paso para la vuelta de morande con compañía,2023-07-06 22:35:37,False,N/A,N/A,basteik_,N/A,https://www.threads.net/@basteik_/post/CuX3VGMpYCs
Unos buenos cachetes,2023-07-06 23:34:02,False,N/A,N/A,mvth_n,N/A,https://www.threads.net/@mvth_n/post/CuX-A-Uux-r
Activen el plan respaldo por si las dudas,2023-07-07 01:12:24,False,N/A,N/A,rodrigo_santana2002,N/A,https://www.threads.net/@rodrigo_santana2002/post/CuYJRZxMJaj
"Chetanga he llegado a pensar que te contagiaste con la fiebre de las rajas, igual agradecido 🤝",2023-07-06 22:34:57,False,N/A,N/A,don_feles,N/A,https://www.threads.net/@don_feles/post/CuX3QO0L4J4
"Cacha, de puro subir las mismas weas que subimos a las historias 🤝",2023-07-06 21:55:03,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuXysCDPy6Q
Mi pana el desconocido y yo después de seguirnos en threads,2023-07-06 22:12:54,False,N/A,N/A,npalaciosmarchant,N/A,https://www.threads.net/@npalaciosmarchant/post/CuX0u0MROuM
lol,2023-07-06 21:55:39,False,N/A,N/A,mattseason360,N/A,https://www.threads.net/@mattseason360/post/CuXywbpPQrb
*empieza a cobrar un dólar*,2023-07-06 21:57:33,False,N/A,N/A,alons_o_0,N/A,https://www.threads.net/@alons_o_0/post/CuXy-V3uS5A
HAGAN LOS AMIGOS VERDES EN THREADS!,2023-07-06 21:59:33,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuXzNANv89K
Podemos ser amigos verdes @chtvnega ? 🥺,2023-07-06 23:04:42,False,N/A,N/A,m.odia_todo,N/A,https://www.threads.net/@m.odia_todo/post/CuX6qJhOlVl
Épico 🥹,2023-07-06 23:07:17,False,N/A,N/A,1nz.cl,N/A,https://www.threads.net/@1nz.cl/post/CuX69B-rJzb
fanbase fiel a los potos,2023-07-06 21:57:13,False,N/A,N/A,nicokos_s,N/A,https://www.threads.net/@nicokos_s/post/CuXy769PCrn
chthreadsvnega 🤑,2023-07-06 21:59:34,False,N/A,N/A,_matiasz,N/A,https://www.threads.net/@_matiasz/post/CuXzND1Pcbx
Cuantos alcanzaran antes del ban?🤓☝️,2023-07-06 21:58:32,False,N/A,N/A,_g44by_,N/A,https://www.threads.net/@_g44by_/post/CuXzFkuOPub
stonks,2023-07-06 22:07:13,False,N/A,N/A,javikewea,N/A,https://www.threads.net/@javikewea/post/CuX0FMAr6bG
"Hoy vengo a escupir un facto
Los culos son mejor que las tetas.",2023-07-06 21:20:55,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuXuyD6P2oq
Bancan chat?,2023-07-06 21:24:45,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuXvOJaP6Bh
"A donde tan barriga, señor basado",2023-07-07 00:42:00,False,N/A,N/A,chileanfomememes,N/A,https://www.threads.net/@chileanfomememes/post/CuYFywfNY5M
Banco,2023-07-07 02:49:08,False,N/A,N/A,the.4th.horsemen,N/A,https://www.threads.net/@the.4th.horsemen/post/CuYUV-BuGWQ
,2023-07-06 21:22:35,False,N/A,N/A,eleg4ntex,N/A,https://www.threads.net/@eleg4ntex/post/CuXu8WSuuzm
,2023-07-06 21:22:17,False,N/A,N/A,nasuka_irl,N/A,https://www.threads.net/@nasuka_irl/post/CuXu8DtPwuf
"Discrepo, los culos se pueden trabajar en el gym, las tetas no
Tetas 1 - Culo 0 
Bancan chat?",2023-07-06 22:16:12,False,N/A,N/A,feernaandooo._,N/A,https://www.threads.net/@feernaandooo._/post/CuX1G9xPNWy
"No podi meterle el pico a las tetas 
Tetas 1 - Culo 1",2023-07-07 04:23:39,False,N/A,N/A,elperroalfonso77,N/A,https://www.threads.net/@elperroalfonso77/post/CuYfKOuOcKs
"es un facto, pero realmente a los culo team, que nos conmueve del culo?, la forma?, el color?, textura?",2023-07-07 04:06:49,False,N/A,N/A,sickthinker,N/A,https://www.threads.net/@sickthinker/post/CuYdO34s2ss
Que sea culo basta y sobra,2023-07-07 04:20:50,False,N/A,N/A,elperroalfonso77,N/A,https://www.threads.net/@elperroalfonso77/post/CuYe1lvuFBJ
"uno es un talento  y el otro es practica.
Y ES MEJOR EL TALENTO!!",2023-07-06 21:43:05,False,N/A,N/A,dah.eso,N/A,https://www.threads.net/@dah.eso/post/CuXxUbiPM33
Y EL QUE DIGA LO CONTRARIO 1v1 A WATA PELA,2023-07-07 15:06:16,False,N/A,N/A,__chris.king__,N/A,https://www.threads.net/@__chris.king__/post/CuZos8CLlUx
bancan shiat?-?,2023-07-06 22:08:07,False,N/A,N/A,bstn.frr_,N/A,https://www.threads.net/@bstn.frr_/post/CuX0Lx3v1dv
Una declaración demasiado fuerte para tan poco argumento🧐,2023-07-06 21:24:18,False,N/A,N/A,_.soul_od,N/A,https://www.threads.net/@_.soul_od/post/CuXvKzVOTRL
Este wn sabe,2023-07-06 21:41:22,False,N/A,N/A,nicki.sbe,N/A,https://www.threads.net/@nicki.sbe/post/CuXxHwxv4hQ
"Hoy vengo a escupir un facto
Los culos son mejor que las tetas.",2023-07-06 21:20:55,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuXuyD6P2oq
Bancan chat?,2023-07-06 21:24:45,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuXvOJaP6Bh
"Hola Jacksito, no te acordai cuando te estaba dando duro mi amorcito",2023-07-08 11:49:45,False,N/A,N/A,eltiobaltica,N/A,https://www.threads.net/@eltiobaltica/post/Cub3AcjOqX6
@wnqkechuch  viste,2023-07-07 03:16:32,False,N/A,N/A,max.vb.18,N/A,https://www.threads.net/@max.vb.18/post/CuYXepyu6g5
no fue la más digna..,2023-07-06 21:32:49,False,N/A,N/A,_matiasz,N/A,https://www.threads.net/@_matiasz/post/CuXwJJPPsYT
Buen poto del presi,2023-07-06 21:47:12,False,N/A,N/A,v.gallardos,N/A,https://www.threads.net/@v.gallardos/post/CuXxyisu4Iq
"A donde tan barriga, señor basado",2023-07-07 00:42:00,False,N/A,N/A,chileanfomememes,N/A,https://www.threads.net/@chileanfomememes/post/CuYFywfNY5M
Banco,2023-07-07 02:49:08,False,N/A,N/A,the.4th.horsemen,N/A,https://www.threads.net/@the.4th.horsemen/post/CuYUV-BuGWQ
,2023-07-06 21:22:35,False,N/A,N/A,eleg4ntex,N/A,https://www.threads.net/@eleg4ntex/post/CuXu8WSuuzm
,2023-07-06 21:22:17,False,N/A,N/A,nasuka_irl,N/A,https://www.threads.net/@nasuka_irl/post/CuXu8DtPwuf
"Discrepo, los culos se pueden trabajar en el gym, las tetas no
Tetas 1 - Culo 0 
Bancan chat?",2023-07-06 22:16:12,False,N/A,N/A,feernaandooo._,N/A,https://www.threads.net/@feernaandooo._/post/CuX1G9xPNWy
"es un facto, pero realmente a los culo team, que nos conmueve del culo?, la forma?, el color?, textura?",2023-07-07 04:06:49,False,N/A,N/A,sickthinker,N/A,https://www.threads.net/@sickthinker/post/CuYdO34s2ss
"uno es un talento  y el otro es practica.
Y ES MEJOR EL TALENTO!!",2023-07-06 21:43:05,False,N/A,N/A,dah.eso,N/A,https://www.threads.net/@dah.eso/post/CuXxUbiPM33
Y EL QUE DIGA LO CONTRARIO 1v1 A WATA PELA,2023-07-07 15:06:16,False,N/A,N/A,__chris.king__,N/A,https://www.threads.net/@__chris.king__/post/CuZos8CLlUx
bancan shiat?-?,2023-07-06 22:08:07,False,N/A,N/A,bstn.frr_,N/A,https://www.threads.net/@bstn.frr_/post/CuX0Lx3v1dv
Una declaración demasiado fuerte para tan poco argumento🧐,2023-07-06 21:24:18,False,N/A,N/A,_.soul_od,N/A,https://www.threads.net/@_.soul_od/post/CuXvKzVOTRL
#ELIJOBLOQUEAR,2023-07-06 20:16:42,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuXnYP-MwVa
,2023-07-06 20:19:36,False,N/A,N/A,ccho.cl,N/A,https://www.threads.net/@ccho.cl/post/CuXnw8IOKr_
Tiene muchosh cojonesh me gustan pershonas ashi,2023-07-06 20:21:08,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuXn8KPvP--
pongan una raja con  blue hair de fondo,2023-07-06 20:24:16,False,N/A,N/A,ccho.cl,N/A,https://www.threads.net/@ccho.cl/post/CuXoTHsuv24
Sigue subiendo potos por favor,2023-07-06 20:24:39,False,N/A,N/A,ad0lescentestumblrr,N/A,https://www.threads.net/@ad0lescentestumblrr/post/CuXoV8iJ0Ui
Pero wn FKSKAKKAKD,2023-07-07 15:51:09,False,N/A,N/A,fabi_nax0,N/A,https://www.threads.net/@fabi_nax0/post/CuZt1j2LMKB
ya pero a este también,2023-07-07 01:46:08,False,N/A,N/A,capymiy,N/A,https://www.threads.net/@capymiy/post/CuYNGa9x3rT
corresponde,2023-07-06 20:21:08,False,N/A,N/A,alons_o_0,N/A,https://www.threads.net/@alons_o_0/post/CuXn8KZu7zo
#exijoreportarlacuenta,2023-07-07 14:07:41,False,N/A,N/A,ignaciaaa.mns,N/A,https://www.threads.net/@ignaciaaa.mns/post/CuZh_04uS4K
Por supuesto,2023-07-06 20:22:52,False,N/A,N/A,patata_161,N/A,https://www.threads.net/@patata_161/post/CuXoI5tRQw6
Bloqueado nomas el malaya kla,2023-07-06 20:23:13,False,N/A,N/A,__.p.a.t.o.__,N/A,https://www.threads.net/@__.p.a.t.o.__/post/CuXoLdBJV2j
#ELIJOBLOQUEAR,2023-07-06 22:05:28,False,N/A,N/A,slide_ontheroad,N/A,https://www.threads.net/@slide_ontheroad/post/CuXz4UCPFhM
Pensar que mi primer bloqueo en esta wea sería purowebeo,2023-07-06 20:42:41,False,N/A,N/A,rhakyy_,N/A,https://www.threads.net/@rhakyy_/post/CuXqZ_cvRbN
Me paso la misma wea xd,2023-07-06 21:33:59,False,N/A,N/A,un_sin_luz,N/A,https://www.threads.net/@un_sin_luz/post/CuXwRunprSz
#Elijobloquear,2023-07-07 00:46:38,False,N/A,N/A,a_casta.20_03,N/A,https://www.threads.net/@a_casta.20_03/post/CuYGUu6NyCk
,2023-07-07 13:21:12,False,N/A,N/A,rnz.ra,N/A,https://www.threads.net/@rnz.ra/post/CuZcrTTuTvB
Muert3,2023-07-07 00:13:47,False,N/A,N/A,_kidwally,N/A,https://www.threads.net/@_kidwally/post/CuYCkMdr0Sq
Deporte nacional amigo,2023-07-06 21:14:05,False,N/A,N/A,nonoscontiempo,N/A,https://www.threads.net/@nonoscontiempo/post/CuXt_7cPM3-
"En mi perfil tendré las mejores ventas express de productos de tienda a grandes precios! Siganme, está regalaoooo",2023-07-07 00:28:44,False,N/A,N/A,javierig.nacho,N/A,https://www.threads.net/@javierig.nacho/post/CuYERserV6g
,2023-07-07 02:20:23,False,N/A,N/A,el_ema1239,N/A,https://www.threads.net/@el_ema1239/post/CuYRDVurvpN
,2023-07-07 01:18:54,False,N/A,N/A,_d3m3nti4_,N/A,https://www.threads.net/@_d3m3nti4_/post/CuYKBDzrTW3
HAIL CHETANGA,2023-07-06 20:32:50,False,N/A,N/A,songhaholic,N/A,https://www.threads.net/@songhaholic/post/CuXpRzkPz5x
Hail chetanga,2023-07-06 22:16:23,False,N/A,N/A,luc4s__p,N/A,https://www.threads.net/@luc4s__p/post/CuX1IQapUh7
Ceviche de reineta vs Purowekereke en la noche de los combos???,2023-07-06 21:20:10,False,N/A,N/A,rojillo_gl,N/A,https://www.threads.net/@rojillo_gl/post/CuXusltvb7O
esta cuenta kl es igual de penk si,2023-07-10 05:41:31,False,N/A,N/A,alcoholikoss,N/A,https://www.threads.net/@alcoholikoss/post/CugWdJVMFKn
Los q ven gran hermano son seguidores promedio de puro webeo,2023-07-06 20:17:49,False,N/A,N/A,edu4rdzosjc,N/A,https://www.threads.net/@edu4rdzosjc/post/CuXnj14OkFs
"Por supuesto, lo bloqueé de hosico.",2023-07-06 20:27:27,False,N/A,N/A,danieeeeel28,N/A,https://www.threads.net/@danieeeeel28/post/CuXoqb5uoxM
¡Hey there! I'm using Threads.,2023-07-06 19:44:01,False,N/A,N/A,chtvnega,N/A,https://www.threads.net/@chtvnega/post/CuXjrCAxNLX
Papapa she cryied,2023-07-06 19:45:03,False,N/A,N/A,ryuusei.boi,N/A,https://www.threads.net/@ryuusei.boi/post/CuXjz2hPaeu
"Probando los limites morales, sociales y legales de esta wea jdjdjjd",2023-07-06 20:39:46,False,N/A,N/A,ta.elao,N/A,https://www.threads.net/@ta.elao/post/CuXqEsevHy2
pallove,2023-07-07 00:42:27,False,N/A,N/A,leboyaunt,N/A,https://www.threads.net/@leboyaunt/post/CuYF2FFORjM
